"","plot","block","x","y","TOTAL_cm","AHOR_cm","REDOX_cm","coverTotal","monoSp","GSM","LOI","fWAS","pH","EC","monoTreeName","type","plot.ID","cc.total","cc.planted","cc.weed","phyD","trtD","PD_as_designed","PD_planted","PD_SES_planted","MNTD_planted","MNTD_SES_planted","MPD_planted","MPD_SES_planted","PD_observed","PD_SES_observed","MNTD_abundance.weighted_observed","MNTD_SES_abundance.weighted_observed","MNTD_observed","MNTD_SES_observed","MPD_abundance.weighted_observed","MPD_SES_abundance.weighted_observed","MPD_observed","MPD_SES_observed","Change_in_MNTD","Change_in_MNTD_SES","Change_in_MNTD_abundance.weighted","Change_in_MNTD_SES_abundance.weighted","Change_in_MPD","Change_in_MPD_SES","Change_in_MPD_abundance.weighted","Change_in_MPD_SES_abundance.weighted","Change_in_PD","Change_in_PD_SES","SR_planted","SR_observed","Change_in_SR","MNTD_ratio","Abundance_weighted_MNTD_ratio","MPD_ratio","Abundance_weighted_MPD_ratio","PD_ratio","SR_ratio","MNTD_SES_ratio","Abundance_weighted_MNTD_SES_ratio","MPD_SES_ratio","Abundance_weighted_MPD_SES_ratio","PD_SES_ratio","CE","SE","NE","biomass.monocultures","biomass.monocultures.noGL","biomass.tmts","biomass.tmts.noGL","phy.div","trait.div","ndvi","biomass.all","Plot.category","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1","TMT.use","gr","ndvicover","gndvicover","gdvi2cover","coverTotal.mono","coverTotal.tmts","ndvi.min","gndvi.min","ndvi.threshold","gndvi.threshold","gdvi2.min","gdvi2.threshold","ndvi.threshold.var","gndvi.threshold.var","gdvi2.threshold.var","ndvi.threshold.noflowers","gndvi.threshold.noflowers","gdvi2.threshold.noflowers"
"385",385,"F",22,10,39.5,26.5,37,25,"AGATEN",0.21834707255969,6.66511270257875,70.6226418021498,6.73586207224017,73.8269566340085,"Agalinis_tenuifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.375,6.375,NA,NA,NA,NA,-0.118694466252083,6.375,"Monoculture",0.439375945477472,0.424741126714791,0.729875975477729,2637.12842625136,2716.67817867276,6760.22346625382,4912.51564131093,1,1,1,0.999818862456225,0.999849052046854,0.999969810409371,0.439375945477472,0.424741126714791,0.729875975477729,0,1.03016529329005,0.109843986369368,0.106185281678698,0.182468993869432,25,NA,0.469992607831955,0.4488884806633,NA,NA,0.769916087388992,NA,0.528223499578348,0.48464697939865,0.820713737393589,NA,NA,NA
"386",386,"F",22,11,38.5,26.5,37,65,"SILTER",0.214065294906324,6.56966821439706,68.4766568767541,6.70388959758227,72.8996910414334,"Silphium_terebinthinaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,257.625,NA,NA,NA,NA,0.271539422612638,267,"Monoculture",0.704978022150448,0.600021013572794,0.928833144133443,1689.63206697421,2511.33903695038,10668.8540837367,6834.12425174399,1,1,1,1,1,1,0.704978022150448,0.600021013572794,0.928833144133443,0,1.48632302028197,0.458235714397791,0.390013658822316,0.603741543686738,65,NA,0.669424378871918,0.560687503218651,NA,NA,0.924536955356598,NA,0.772218304378358,0.648984775090748,0.964751624466301,NA,NA,NA
"387",387,"F",22,12,33.5,20,26,85,NA,0.211217218862745,6.33715094295532,67.1855510525807,6.70739685510738,75.9800929788412,NA,"Seed","HL.456657.rep2",85,45,35,"H","L",1504.193710801,1238.211907351,1.41144127443914,160.079349193583,1.81250972494786,246.827336876682,-0.353298296876903,805.830388351,0.0374530417993988,133.721439062767,0.0702884364723888,139.675765540375,0.168236934150097,166.603161521862,-0.746482775528779,222.94383758775,-0.978871741082918,-20.4035836532083,-1.64427279079776,-26.3579101308158,-1.74222128847547,-23.8834992889318,-0.625573444206015,-80.2241753548201,-0.393184478651876,-432.381519,-1.37398823263974,12,8,-4,0.872540813315437,0.835344719580654,0.903238030312403,0.674978564489795,0.650801679072021,0.666666666666667,0.0928198794381296,0.0387796189476506,2.77066645872901,2.11289661492161,0.0265353171100097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787613545061427,0.652598180185372,0.968837432779302,1650.1177376271,3013.71258000365,14577.6100871852,9631.96764792218,1,1,1,1,1,1,0.787613545061427,0.652598180185372,0.968837432779302,0,1.82636215058049,0.669471513302213,0.554708453157566,0.823511817862407,NA,NA,0.731706318259239,0.608135390281677,NA,NA,0.953118526935577,NA,0.807517777629614,0.666466391883575,0.976683166934591,NA,NA,NA
"388",388,"F",22,13,38,27,5.5,35,"ASCVER",0.212187347100632,6.12623881613235,66.4958485540259,6.75995321547571,84.2354607397764,"Asclepias_verticillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.875,22.875,NA,NA,NA,NA,0.101343711450988,22.875,"Monoculture",0.588468537121221,0.539478973025637,0.853925211567542,2666.81599877608,3118.4774518371,10718.7696023608,7237.34619300184,1,1,1,0.999967484961795,1,1,0.588468537121221,0.539478973025637,0.853925211567542,0,1.16936356061622,0.205963987992427,0.188817640558973,0.29887382404864,35,NA,0.652073234319687,0.571934545040131,NA,NA,0.915068626403809,NA,0.727836581243985,0.62346553281974,0.94934195991012,NA,NA,NA
"389",389,"F",22,14,36.5,28,18,65,NA,0.21494593999074,6.43047531806444,63.7905052607378,6.98875456377984,98.6659589051294,NA,"Seed","ML.520465.rep2",65,65,15,"M","L",1233.49597491,1073.48810991,0.256536862940789,99.9459955741667,-0.327810940089783,273.540551121364,0.649637789937798,706.058838,-0.717485456977573,78.2078878461538,-1.153084257531,74.7839305,-1.54784940314281,134.312926831361,-1.7875079608471,258.203659428571,0.0525562709101905,-25.1620650741667,-1.22003846305302,-21.7381077280128,-0.825273317441219,-15.3368916927922,-0.597081519027608,-139.227624290003,-2.43714575078489,-367.42927191,-0.974022319918362,12,8,-4,0.74824338954636,0.782501463884247,0.943931926619583,0.491016510278834,0.657723948203949,0.666666666666667,4.72177469952306,3.51752829608185,0.080900883113993,-2.75154553588739,-2.79681231286895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764988264078098,0.636132577303742,0.961542541903192,1824.15863686636,3131.01673578464,14302.7366609954,9015.84874881433,1,1,1,1,1,1,0.764988264078098,0.636132577303742,0.961542541903192,0,1.71641691271066,0.497242371650764,0.413486175247432,0.625002652237075,NA,NA,0.751440358161926,0.619129836559296,NA,NA,0.960514223575592,NA,0.801651314519835,0.665855711668545,0.975385305940071,NA,NA,NA
"390",390,"F",22,15,40.5,27.5,15,85,"SCHSCO",0.215748117621535,6.4620918226931,63.255961284093,6.98488761226302,103.97928497322,"Schizachyrium_scoparium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.375,219.375,NA,NA,NA,NA,0.174351841880148,219.375,"Monoculture",0.655509577540415,0.568164855354302,0.905786837262774,2116.43025514684,2858.31144025454,10652.2902471704,6729.57248779066,1,1,1,1,1,1,0.655509577540415,0.568164855354302,0.905786837262774,0,1.350534199416,0.557183140909353,0.482940127051157,0.769918811673358,85,NA,0.545017063617706,0.50271999835968,NA,NA,0.840398967266083,NA,0.684561113261678,0.584588208012862,0.926542885199551,NA,NA,NA
"391",391,"F",22,16,41.5,13.5,7,65,"EUPALT",0.219734723747418,6.45405755995956,64.8588570915462,6.96996114723602,105.032131554582,"Eupatorium_altissimum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.75,443.25,NA,NA,NA,NA,0.348965503105146,507.75,"Monoculture",0.74636529152821,0.651952009986028,0.948210333303259,1708.0871213583,2582.71595183089,12812.225311458,8034.6087344525,1,1,1,1,1,1,0.74636529152821,0.651952009986028,0.948210333303259,0,1.51205165095857,0.485137439493336,0.423768806490918,0.616336716647118,65,NA,0.728496301174164,0.629771745204926,NA,NA,0.951842999458313,NA,0.809153065606736,0.697177208368493,0.976821912572686,NA,NA,NA
"392",392,"F",22,17,41.5,28.5,3.5,45,NA,0.223319592585486,6.57328270439523,68.0493411846715,7.02724303752407,99.2210274227989,NA,"Plug","MH.831258.rep2",45,NA,NA,"M","H",1352.41018765,839.44081473,-0.189684221406518,137.489888192222,0.329838204721246,226.753077328889,-0.805232791175046,839.44081473,-0.1638700880944,95.2020135103004,-0.75988076115974,137.489888192222,0.383440584598838,147.289012025482,-2.03713834115832,226.753077328889,-0.848774370296239,0,0.0536023798775918,-42.2878746819218,-1.08971896588099,0,-0.0435415791211933,-79.4640653034067,-1.23190554998328,0,0.0258141333121187,9,9,0,1,0.692429201609359,1,0.649556838480521,1,1,1.16251113154976,-2.30379849963691,1.05407328116588,2.52987504170763,0.863909959823197,0.759101052436981,0.0225738160083961,0.781674868445377,NA,NA,345.9,345.9,"M","H",0.378661619474384,345.9,"Treatment",0.73644688120881,0.649488613277554,0.944754302626499,1790.15865474627,2612.27353888922,12909.8945321861,8374.07583669291,1,1,1,1,1,1,0.73644688120881,0.649488613277554,0.944754302626499,1,1.45924135381144,0.331401096543964,0.292269875974899,0.425139436181925,NA,45,0.776889160275459,0.670288956165314,NA,NA,0.968957477807999,NA,0.817883932423278,0.719373136561516,0.979687021148543,NA,NA,NA
"393",393,"",22,18,35.5,34,27,NA,NA,0.224091498093714,6.76939038098921,69.7226458718406,7.0914397328486,94.1858786874849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745949240536638,0.6613105195588,0.954393408932889,2085.61068747992,2977.43714343938,14682.7431168572,9627.49429537397,1,1,1,1,1,1,0.745949240536638,0.6613105195588,0.954393408932889,0,1.42760926634734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",394,"F",23,4,40.5,27,5,55,"DESCAN",0.202674672695773,6.00837739073008,69.9649592131616,6.97552519270066,75.6762623358649,"Desmodium_canadense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,62.25,NA,NA,NA,NA,0.28307835261555,207,"Monoculture",0.725992600720011,0.648654234691958,0.940334702533023,1610.89002237227,2240.02646162836,11046.8435900183,7491.66180495813,1,1,1,0.999832350722289,0.999161753611445,1,0.725992600720011,0.648654234691958,0.940334702533023,0,1.3905520740203,0.399295930396006,0.356759829080577,0.517184086393163,55,NA,0.737562191486359,0.648246729373932,NA,NA,0.955392670631409,NA,0.800380776983963,0.703148613695424,0.974775478280165,NA,NA,NA
"395",395,"F",23,5,40.5,29,11.5,75,NA,0.203061005149225,5.99743374216032,70.1555342978024,6.98498496566624,78.1140648633432,NA,"Seed","HH.1374866.rep2",75,65,25,"H","H",1509.10679414,1270.412017592,1.65461359239766,143.050031598667,1.23097441110663,300.562694962303,1.52006218159401,812.269742,1.2879948630737,206.535730627451,0.950460520237206,205.113513666667,1.13370208499278,192.387836958947,0.425480255194555,311.324751133333,1.23314585724455,62.063482068,-0.0972723261138537,63.4856990287843,-0.280513890869424,10.7620561710303,-0.286916324349467,-108.174858003356,-1.09458192639946,-458.142275592,-0.366618729323956,12,6,-6,1.43385856944179,1.44380066414034,1.03580636037476,0.640092201006772,0.639375045852931,0.5,0.920979408478193,0.772120453245453,0.81124698198294,0.279909769709799,0.77842637640085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827983334893484,0.693421854056139,0.978149651260251,1325.15374185733,2720.61293272114,15102.225756972,10336.6993252439,1,1,1,0.999944266406577,1,1,0.827983334893484,0.693421854056139,0.978149651260251,0,2.0530545602263,0.620987501170113,0.520066390542104,0.733612238445188,NA,NA,0.812885582447052,0.66139155626297,NA,NA,0.978918492794037,NA,0.856722170857111,0.719459811077909,0.98782455734694,NA,NA,NA
"396",396,"F",23,6,41.5,21,11,75,NA,0.213582451070659,6.03165018149903,70.2642122881242,7.01938918223459,83.0175415878333,NA,"Plug","HH.782981.rep2",75,NA,NA,"H","H",1500.03625503,1275.8937835,1.33733359614576,133.763187846154,1.10567159038,263.993354410256,0.27424455821512,1233.7478825,1.46690556259017,75.5087199724311,-0.866721751482476,148.00673475,1.38165036277871,157.373450562886,-1.67942945336005,268.241817643939,0.432816963887534,14.2435469038462,0.275978772398711,-58.2544678737228,-1.97239334186247,4.24846323368297,0.158572405672415,-106.61990384737,-1.95367401157517,-42.1459009999999,0.129571966444407,13,12,-1,1.10648330929604,0.564495517700105,1.01609306886976,0.596126561270634,0.966967547342079,0.923076923076923,1.24960284301405,-0.783887149695689,1.57821532250069,-6.12383875286485,1.09688829086313,1.10494681100759,0.35809928807511,1.4630460990827,NA,NA,926.7,880.9,"H","H",0.405739784365561,926.7,"Treatment",0.791565444514322,0.678774969700346,0.962200037137909,1480.16631524022,2519.9710868609,13674.5463143363,8970.10125232584,1,1,1,1,1,1,0.791565444514322,0.678774969700346,0.962200037137909,1,1.70249184900004,0.593674083385741,0.50908122727526,0.721650027853432,NA,75,0.780247747898102,0.650665700435638,NA,NA,0.969982951879501,NA,0.836865790944069,0.713619171480563,0.983787368297621,NA,NA,NA
"397",397,"F",23,7,41.5,28,20,85,NA,0.228087958319981,6.23066443611215,70.3831230676004,7.08911018448671,88.4414767855803,NA,"Plug","LH.236970.rep2",85,NA,NA,"L","H",980.79769931,885.578308,-1.49295280807942,58.0237243076923,-1.87357323416504,272.64940825641,0.593756490381252,885.578308,-1.49266160490395,65.8728638766756,-1.33704879441144,58.0237243076923,-1.82609483235078,242.431704977424,0.489784767218791,272.64940825641,0.669304901620367,0,0.0474784018142613,7.8491395689833,0.536524439753601,0,0.075548411239115,-30.2177032789864,-0.103971723162461,0,0.000291203175468935,13,13,0,1,1.13527465985052,1,0.889170112371678,1,1,0.974658902599332,0.713635725591103,1.12723803859492,0.824891643549529,0.99980494817124,1.31882115500852,-0.087014584592564,1.23180657041596,NA,NA,757.4,717.8,"L","H",0.378067748900522,757.4,"Treatment",0.78943214213773,0.674131759110069,0.967702047552755,1306.16983755953,2235.77888792308,11779.4582079352,7645.41504260248,1,1,1,1,1,1,0.78943214213773,0.674131759110069,0.967702047552755,1,1.71170610714794,0.671017320817071,0.573011995243559,0.822546740419842,NA,85,0.722116804122925,0.611410963535309,NA,NA,0.949246490001678,NA,0.812544162585752,0.691969105458519,0.977230133469419,NA,NA,NA
"398",398,"F",23,8,40.5,25.5,22,85,NA,0.225928079946113,6.27683052630678,71.3310361638002,6.99224645478999,84.4682831307404,NA,"Seed","LL.305726.rep2",85,85,15,"L","L",997.593311548,735.835126548,-2.23828629337366,72.526320016,-1.27560112087285,176.258968197394,-2.84519378706601,403.134784548,-2.14554576780568,31.8005654929843,-1.8332559164872,38.3629281986667,-2.50680684911738,72.0244842239369,-2.50312792440263,151.898673982667,-2.39062283556102,-34.1633918173333,-1.23120572824453,-40.7257545230157,-0.55765479561435,-24.3602942147273,0.454570951504995,-104.234483973457,0.342065862663379,-332.700342,0.0927405255679767,12,6,-6,0.528951809359739,0.438469309982483,0.86179259720024,0.408628763463973,0.547860206727577,0.5,1.96519649293037,1.43717019881008,0.840231989268558,0.879774142549313,0.958566280889745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836352264382151,0.714810577939212,0.980745675541515,1351.78359332338,2645.33804164782,16425.1314439573,10338.7674481625,1,1,1,1,1,1,0.836352264382151,0.714810577939212,0.980745675541515,0,1.95692421088217,0.710899424724828,0.60758899124833,0.833633824210288,NA,NA,0.792493170499802,0.661648643016815,NA,NA,0.973553398251534,NA,0.858570546960619,0.733473305894236,0.988013703887745,NA,NA,NA
"399",399,"F",23,9,40.5,27,13,85,"SPIALB",0.223268681062448,6.30563561863654,71.7233916027534,6.868241176641,79.1998943749366,"Spiraea_alba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.75,325.125,NA,NA,NA,NA,0.371854622147147,573.75,"Monoculture",0.77210739080195,0.634860456191384,0.963568511030316,1614.83477148765,2885.54057713058,13167.0480374197,8496.22896880577,1,1,1,1,1,1,0.77210739080195,0.634860456191384,0.963568511030316,0,1.7868952465473,0.656291282181657,0.539631387762676,0.819033234375769,85,NA,0.716200467944145,0.583472254872322,NA,NA,0.946764567494393,NA,0.793420879928359,0.651537441290492,0.972911252450337,NA,NA,NA
"400",400,"F",23,10,40,27,13,85,"ZIZAUR",0.220544501674135,6.26647796395014,71.5122498920641,6.7861517145312,73.1509447581713,"Zizia_aurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,240,NA,NA,NA,NA,0.4113361840745,240,"Monoculture",0.797096564159775,0.67354654953492,0.971051711128491,1634.99006107181,2925.57070060539,15552.4654389148,9981.01915060118,1,1,1,1,1,1,0.797096564159775,0.67354654953492,0.971051711128491,0,1.78935075525019,0.677532079535809,0.572514567104682,0.825393954459217,85,NA,0.740701419115066,0.617061603069305,NA,NA,0.956583952903748,NA,0.817890601871627,0.692265482012226,0.979009696337192,NA,NA,NA
"401",401,"F",23,11,39,24,9.5,15,"ASCTUB",0.212981893076699,6.23506763001217,69.1504212433225,6.81843018289847,74.1111785903998,"Asclepias_tuberosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.875,13.875,NA,NA,NA,NA,0.0650498594418716,13.875,"Monoculture",0.613642150962614,0.54744396100696,0.880590281851742,2014.763487751,2519.20605304111,8950.47914658439,6007.87768082396,1,1,1,1,1,1,0.613642150962614,0.54744396100696,0.880590281851742,0,1.25037309260215,0.0920463226443921,0.082116594151044,0.132088542277761,15,NA,0.730344414710999,0.619253620505333,NA,NA,0.952579915523529,NA,0.765722265754427,0.648637668689092,0.964895713715326,NA,NA,NA
"402",402,"F",23,12,40,27,14.5,75,NA,0.208450890425435,6.15818934859379,67.0811321851933,6.86705034470574,78.4511124630742,NA,"Seed","MH.831258.rep2",75,55,35,"M","H",1352.41018765,839.44081473,-0.189684221406518,137.489888192222,0.329838204721246,226.753077328889,-0.805232791175046,797.29491373,0.00487335030100787,89.7070295376582,-0.964632508808371,144.29341246625,0.340994178526971,143.948471489733,-1.81448563536393,234.122416039643,-0.596605875671542,6.80352427402778,0.0111559738057252,-47.782858654564,-1.29447071352962,7.36933871075399,0.208626915503504,-82.8046058391557,-1.00925284418888,-42.145901,0.194557571707526,9,8,-1,1.04948381559898,0.652462742658139,1.03249939889488,0.634824775854955,0.949792885620464,0.888888888888889,1.03382256405122,-2.92456269468118,0.740911053561216,2.2533677903456,-0.0256919118779186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760107906949635,0.629797350972367,0.955296681615959,1686.54271315014,2925.08868592382,13213.1941094877,9023.92252366212,1,1,1,1,1,1,0.760107906949635,0.629797350972367,0.955296681615959,0,1.73436976313533,0.570080930212226,0.472348013229275,0.716472511211969,NA,NA,0.728062525391579,0.598927959799767,NA,NA,0.951669052243233,NA,0.803183503817196,0.655651719481356,0.975516326559539,NA,NA,NA
"403",403,"F",23,13,40,26.5,12,NA,NA,0.210291371888672,6.13965999218011,65.1908406503192,6.92941414848707,88.406967995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509779129106595,0.486887878069283,0.779910900690026,3121.56773162117,3315.15477426244,9784.56806614861,6948.7695119115,1,1,1,0.999641728821288,1,1,0.509779129106595,0.486887878069283,0.779910900690026,0,1.06201596738724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",404,"",23,14,40,32.5,11.5,NA,NA,0.215502206142575,6.33662528583854,62.968279040763,7.02484896062021,102.142365901366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782267441165699,0.657869978784579,0.96514608220273,1794.03964525759,3135.20378458485,15609.0950785757,9759.32325024981,1,1,1,1,1,1,0.782267441165699,0.657869978784579,0.96514608220273,0,1.74756661196007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",405,"",23,15,40.5,32,17.5,NA,NA,0.219769361340594,6.45570666975697,61.7606781498844,7.02356145972693,111.84732356208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75198218206149,0.635992609774702,0.9550103779834,1885.46425331316,3054.34790395744,14057.1143545606,8940.97122236878,1,1,1,1,1,1,0.75198218206149,0.635992609774702,0.9550103779834,0,1.61994474230434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",406,"",23,16,41,35,12.5,NA,NA,0.224943144663917,6.49416188605034,63.3752014697155,6.99498127409383,114.783650993977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751924417953954,0.631746644077271,0.950908910518935,1827.22156730258,2979.96257342597,13598.0172940693,8723.61194937056,1,1,1,1,0.999697684261443,1,0.751924417953954,0.631746644077271,0.950908910518935,0,1.63087095005403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",407,"F",23,17,40.5,28,8.5,0,"HYPPUN",0.227590946777167,6.45239691402442,68.129108750306,7.00967480620048,109.060527931903,"Hypericum_punctatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,-0.155927495708712,0,"Monoculture",0.458686990136156,0.470778997522784,0.744547000370843,3265.33130361114,3177.17144976083,8980.38692673361,6352.31827823825,1,1,1,1,0.999973525362703,1,0.458686990136156,0.470778997522784,0.744547000370843,0,0.973001252965415,0,0,0,0,NA,0.849031329154968,0.764897882938385,NA,NA,0.986755669116974,NA,NA,NA,NA,NA,NA,NA
"408",408,"F",24,5,39,14.5,4,25,"POLREP",0.21055008296186,6.11024500318671,71.4061101199287,6.98977837970421,79.5583075462542,"Polemonium_reptans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,48,NA,NA,NA,NA,0.262696634632744,48,"Monoculture",0.701919065058612,0.595772102637676,0.92053179314167,1953.00212947623,2957.77208142179,12131.6210849347,8956.95556542463,1,1,1,0.999921162589021,0.999973720863007,1,0.701919065058612,0.595772102637676,0.92053179314167,0,1.51447458084187,0.175479766264653,0.148943025659419,0.230132948285417,25,NA,0.810728013515472,0.660651564598083,NA,NA,0.978383958339691,NA,0.836818613176978,0.693831864020357,0.984120416037232,NA,NA,NA
"409",409,"F",24,6,NA,NA,NA,NA,NA,0.212770520458748,5.91670004565287,72.17836512685,6.98721770376758,81.5678183554089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753977268594638,0.653385301020093,0.954232796401096,1595.69269618961,2408.17779085097,11736.6079902573,7654.41210573938,1,1,1,1,1,1,0.753977268594638,0.653385301020093,0.954232796401096,0,1.50917391337412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
